period,programme,scheme,scheme_description,basis,UGI,county_code,county,recipients
2018Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,MN,Monaghan,136
2018Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,MO,Mayo,2277
2018Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,MO,Mayo,2744
2018Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,MO,Mayo,593
2018Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,OY,Offaly,1073
2018Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,OY,Offaly,1149
2018Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,OY,Offaly,221
2018Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,RN,Roscommon,1040
2018Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,RN,Roscommon,1383
2018Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,RN,Roscommon,394
2018Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,SO,Sligo,970
2018Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,SO,Sligo,1489
2018Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,SO,Sligo,152
2018Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,TY,Tipperary,2641
2018Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,TY,Tipperary,3401
2018Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,TY,Tipperary,429
2018Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,WD,Waterford,1617
2018Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,WD,Waterford,2506
2018Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,WD,Waterford,208
2018Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,WH,Westmeath,1229
2018Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,WH,Westmeath,1622
2018Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,WH,Westmeath,793
2018Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,WW,Wicklow,1377
2018Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,WW,Wicklow,2759
2018Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,WW,Wicklow,1411
2018Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,WX,Wexford,2226
2018Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,WX,Wexford,2863
2018Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,WX,Wexford,1289
2018Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,unknown,XX,Unknown,100
2018Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,unknown,XX,Unknown,136
2018Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,unknown,XX,Unknown,146
2018Q1,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,CE,Clare,715
2018Q1,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,CE,Clare,837
2018Q1,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,CE,Clare,157
2018Q1,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,CE,Clare,5562
2018Q1,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,CE,Clare,1938
2018Q1,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,CE,Clare,44
2018Q1,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,CK,Cork,3496
2018Q1,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,CK,Cork,3940
2018Q1,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,CK,Cork,809
2018Q1,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,CK,Cork,18283
2018Q1,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,CK,Cork,6135
2018Q1,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,CK,Cork,141
2018Q1,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,CN,Cavan,457
2018Q1,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,CN,Cavan,501
2018Q1,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,CN,Cavan,97
2018Q1,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,CN,Cavan,3707
2018Q1,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,CN,Cavan,917
2018Q1,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,CN,Cavan,27
2018Q1,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,CW,Carlow,361
2018Q1,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,CW,Carlow,534
2018Q1,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,CW,Carlow,62
2018Q1,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,CW,Carlow,3471
2018Q1,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,CW,Carlow,749
2018Q1,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,CW,Carlow,20
2018Q1,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,DL,Donegal,864
2018Q1,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,DL,Donegal,1338
2018Q1,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,DL,Donegal,188
2018Q1,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,DL,Donegal,11457
2018Q1,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,DL,Donegal,2225
2018Q1,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,DL,Donegal,112
2018Q1,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,DN,Dublin,8232
2018Q1,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,DN,Dublin,14465
2018Q1,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,DN,Dublin,1733
2018Q1,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,DN,Dublin,51048
2018Q1,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,DN,Dublin,15196
2018Q1,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,DN,Dublin,334
2018Q1,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,GY,Galway,1694
2018Q1,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,GY,Galway,1322
2018Q1,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,GY,Galway,374
2018Q1,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,GY,Galway,10664
2018Q1,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,GY,Galway,3372
2018Q1,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,GY,Galway,101
2018Q1,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,KE,Kildare,1654
2018Q1,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,KE,Kildare,1795
2018Q1,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,KE,Kildare,331
2018Q1,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,KE,Kildare,8349
2018Q1,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,KE,Kildare,3034
2018Q1,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,KE,Kildare,39
2018Q1,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,KK,Kilkenny,631
2018Q1,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,KK,Kilkenny,727
2018Q1,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,KK,Kilkenny,132
2018Q1,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,KK,Kilkenny,4581
2018Q1,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,KK,Kilkenny,1373
2018Q1,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,KK,Kilkenny,18
2018Q1,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,KY,Kerry,809
2018Q1,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,KY,Kerry,955
2018Q1,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,KY,Kerry,183
2018Q1,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,KY,Kerry,7603
2018Q1,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,KY,Kerry,3292
2018Q1,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,KY,Kerry,77
2018Q1,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,LD,Longford,230
2018Q1,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,LD,Longford,411
2018Q1,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,LD,Longford,52
2018Q1,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,LD,Longford,2559
2018Q1,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,LD,Longford,556
2018Q1,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,LD,Longford,24
2018Q1,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,LH,Louth,754
2018Q1,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,LH,Louth,1478
